accession,scientific_name,taxid,hit_def,identity_pct,coverage_pct,evalue,bits,align_length,identities,gaps,query_from,query_to,hit_from,hit_to,subject_length
OZ254477.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3209V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47855,48316,196459
OZ254547.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3780V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47851,48312,196427
OZ254373.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX1081C_ont genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48064,48525,196874
PQ221617.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0082V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47863,48324,196602
OZ461710.1,Monkeypox virus,10244,"Monkeypox virus isolate CL283233 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189569
OZ461847.1,Monkeypox virus,10244,"Monkeypox virus isolate CL292879 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47231,47692,188978
PQ305767.1,Monkeypox virus,10244,"Monkeypox virus isolate 8_DRC_HGRK_SouthKivu_2024, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47954,48415,196332
OZ254199.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4035V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47849,48310,196439
OZ461491.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291609 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188934
OZ461504.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291803 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47233,47694,188748
PP601225.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0240V, complete genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46907,47368,195600
OZ254429.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2051C_ont genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48102,48563,196820
PQ221680.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0383V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47912,48373,196678
PQ221775.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1448C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48062,48523,196871
OZ254639.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX5189V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47825,48286,196432
OZ254752.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4377C genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47845,48306,196445
OZ254531.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3570V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47851,48312,196388
OZ254473.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3157V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47846,48307,196372
OZ461495.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291450 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,189125
OZ254629.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX5086V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47863,48324,196457
OZ254713.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4255V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47842,48303,196415
PQ221788.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1478C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48057,48518,196867
PQ221697.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0469C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47863,48324,196569
OZ254790.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4119C genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47842,48303,196415
OZ461541.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291844 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47232,47693,188370
OZ254607.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4563V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47848,48309,196424
OZ254311.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4693V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47840,48301,196436
OZ254619.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4958V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47840,48301,196348
OZ254434.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX1033V_S24_1_ilm genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,45006,45467,195280
OZ254559.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3969V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47849,48310,196426
OZ254720.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4184V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47841,48302,196416
OZ254448.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3207V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47847,48308,196388
OZ254396.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2691V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47842,48303,196460
OZ461936.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24491 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189502
OZ461523.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291910 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47233,47694,188742
OZ461640.1,Monkeypox virus,10244,"Monkeypox virus isolate CL284663 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47591,48052,189931
PQ221684.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0454V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47891,48352,196646
MN702451.1,Monkeypox virus,10244,Monkeypox virus strain A6_contig_SPADES genomic sequence,100.0,100.0,0.0,828.419,462,462,0,1,462,41748,42209,190413
PQ221875.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0762V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47251,47712,195250
OZ254623.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4191V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47840,48301,196409
OZ461689.1,Monkeypox virus,10244,"Monkeypox virus isolate CL287828 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46508,46969,187882
OZ254806.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4787V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47832,48293,196370
OZ254728.1,Monkeypox virus,10244,"Monkeypox virus isolate skv-mpx0794C|Ibanda|ont|2024-06-09 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48048,48509,196843
PQ221815.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1661V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47947,48408,196722
OZ254404.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0915C_S2_ilm genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,45616,46077,196627
OZ254589.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4048V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47846,48307,196460
PQ305812.1,Monkeypox virus,10244,"Monkeypox virus isolate 76_DRC_HGRK_SouthKivu_2024, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46803,47264,195181
OZ461965.1,Monkeypox virus,10244,"Monkeypox virus isolate CL285462 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189577
OZ461695.1,Monkeypox virus,10244,"Monkeypox virus isolate CL284037 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47173,47634,189237
PQ221569.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0611V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48029,48490,196828
OZ461575.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288218 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46508,46969,187747
OZ461797.1,Monkeypox virus,10244,"Monkeypox virus isolate CL286789 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189541
OZ254853.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4704V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47839,48300,196411
OZ462939.1,Monkeypox virus,10244,"Monkeypox virus isolate 2409EQT-MBK-I1011-000 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,42161,42622,185043
OZ461803.1,Monkeypox virus,10244,"Monkeypox virus isolate CL286999 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47235,47696,188217
OZ254566.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3909V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47850,48311,196427
PQ221592.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0043C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47934,48395,196670
OZ254340.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX1698S_ont genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48055,48516,196743
OZ235149.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,41692,42153,190420
OZ254446.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2643V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47851,48312,196408
OZ254778.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4156V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47843,48304,196453
OZ461509.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291802 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47234,47695,188683
PP601224.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0239V, complete genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46907,47368,195597
OZ254472.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3176V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47852,48313,196441
OZ412552.1,Monkeypox virus,10244,"Monkeypox virus isolate ITM_25111331 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48011,48472,190751
OZ461534.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291821 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47235,47696,188723
PQ305794.1,Monkeypox virus,10244,"Monkeypox virus isolate 44_DRC_HGRK_SouthKivu_2023, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46803,47264,195181
PQ305770.1,Monkeypox virus,10244,"Monkeypox virus isolate 16_DRC_HGRK_SouthKivu_2024, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46812,47273,195195
OZ461613.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291077 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188922
OZ254555.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3799V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47849,48310,196427
OZ461970.1,Monkeypox virus,10244,"Monkeypox virus isolate CL292881 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47234,47695,188589
OZ461568.1,Monkeypox virus,10244,"Monkeypox virus isolate CL292628 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47233,47694,189150
OZ254185.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2567V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48043,48504,196841
OZ235142.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,41652,42113,190465
OZ254645.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4049V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47849,48310,196448
OZ254371.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2948C genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47846,48307,196439
OZ461718.1,Monkeypox virus,10244,"Monkeypox virus isolate CL283235 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47242,47703,189573
OZ461545.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291570 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188662
PQ305786.1,Monkeypox virus,10244,"Monkeypox virus isolate 36_DRC_HGRK_SouthKivu_2023, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46801,47262,195179
OZ461742.1,Monkeypox virus,10244,"Monkeypox virus isolate CL285717 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189578
OZ254445.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2526V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48041,48502,196874
OZ461868.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288618 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46508,46969,187983
OZ461665.1,Monkeypox virus,10244,"Monkeypox virus isolate CL282850 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47235,47696,189575
OZ254635.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4890V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47850,48311,196420
OZ461886.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24533 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189571
PQ221539.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0409V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47918,48379,196684
OZ254433.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX1023E_S20_ilm genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,45258,45719,195551
OZ461752.1,Monkeypox virus,10244,"Monkeypox virus isolate CL285703 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47236,47697,189561
OZ461650.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291081 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188933
PP601208.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0201V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46898,47359,195656
OZ461528.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288303 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46508,46969,187983
PQ221771.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1442C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47931,48392,196673
OZ254302.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2296S genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47626,48087,195970
PQ221636.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0197V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47967,48428,196748
OZ254496.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3436V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47838,48299,196377
PQ221854.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0578V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47520,47981,196189
OZ254698.1,Monkeypox virus,10244,"Monkeypox virus isolate skv-mpx0301C|Kamituga|ilm|2024-04-XX genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,45541,46002,195751
OZ254294.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2634V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48026,48487,196741
OZ461524.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291820 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47233,47694,188706
OZ461559.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291494 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188629
OZ254571.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0947S_S22_ilm genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,45545,46006,196216
OZ461569.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291476 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,189113
PQ221668.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0369V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47896,48357,196614
PQ221523.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0222C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47871,48332,196552
OZ235151.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,41656,42117,190436
OZ461913.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24229 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189538
PQ240043.1,Monkeypox virus,10244,"Monkeypox virus isolate CU-ID24110, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46907,47368,195599
PQ221629.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0147V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,44362,44823,192988
OZ461833.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288616 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46093,46554,187548
PQ628240.1,Monkeypox virus,10244,"Monkeypox virus isolate MPXV_UK_2024_0072, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46881,47342,195330
OZ254665.1,Monkeypox virus,10244,"Monkeypox virus isolate RDC-NKV-GOM-MPX-344 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47246,47707,194882
OZ461513.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291621 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47234,47695,188873
OZ461781.1,Monkeypox virus,10244,"Monkeypox virus isolate CL285749 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189540
PX480709.1,Monkeypox virus,10244,"Monkeypox virus isolate MPXV_USA_2025_CA0102, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46516,46977,194702
OZ254674.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX5077V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47839,48300,196434
OZ461498.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291575 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188765
OZ254299.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX1056S_ont genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48055,48516,196877
OZ254631.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4673V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47853,48314,196425
PQ221509.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0113C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48007,48468,196754
OZ254598.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX5246V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47834,48295,196451
OZ464498.1,Monkeypox virus,10244,"Monkeypox virus isolate CL292897 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47228,47689,188539
OZ461950.1,Monkeypox virus,10244,"Monkeypox virus isolate CL284740 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46569,47030,188276
OZ235147.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,41656,42117,190456
OZ461766.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291082 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188943
PQ221526.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0288C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48030,48491,196839
PP601223.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0231V, complete genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46907,47368,195606
OZ254420.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3946C genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47851,48312,196374
OZ254313.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2832V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48109,48570,196763
OZ254230.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3211V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47854,48315,196459
PP601195.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0026V, complete genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48005,48466,196761
PQ221584.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0033C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48059,48520,196874
PQ221751.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1109C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47993,48454,196715
OZ254776.1,Monkeypox virus,10244,"Monkeypox virus isolate RDC-NKV-GOM-MPX-352 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47541,48002,195956
OZ461537.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288151 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,189121
OZ461587.1,Monkeypox virus,10244,"Monkeypox virus isolate CL287980 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188604
OZ461655.1,Monkeypox virus,10244,"Monkeypox virus isolate CL283010 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47230,47691,189550
OZ254262.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3857V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47847,48308,196422
PQ221518.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0173V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48061,48522,196872
PQ221830.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1677C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47919,48380,196654
OZ461676.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24247 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189553
OZ254483.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3212V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47824,48285,196417
PQ221495.1,Monkeypox virus,10244,"Monkeypox virus isolate 20MPX0003S, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47521,47982,196262
PQ221607.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0070V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47548,48009,196345
PQ221780.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1457V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47907,48368,196686
PQ221515.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0158V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48064,48525,196863
PQ221658.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0355V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47912,48373,196648
OZ461519.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291818 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47232,47693,188688
OZ461626.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24139 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47233,47694,189446
PQ221828.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1675S, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48029,48490,196835
OZ254838.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4967V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47861,48322,196398
OZ461765.1,Monkeypox virus,10244,"Monkeypox virus isolate CL286823 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47643,48104,189983
OZ254214.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4042V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47844,48305,196409
OZ254268.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3222V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47849,48310,196431
OZ461483.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288328 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46508,46969,187816
OZ254215.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3775V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47849,48310,196426
OZ254765.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4391V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47842,48303,196417
OZ235123.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,41658,42119,190446
PQ221669.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0370C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47896,48357,196603
